Day,RMSTE,RMSRE,Accuracy
Day 0,0.08107339593953942,0.10223420811563852,0.76
Day 1,0.08138150218753325,0.10560262181756966,0.8
Day 2,0.06695718567269204,0.0842948718011619,0.86
Day 3,0.08517238316044662,0.10183934828932062,0.74
Day 4,0.07886753301868474,0.09243651663620078,0.82
Day 5,0.07733720978815381,0.08856535203161639,0.88
Day 6,0.07889123258866214,0.09075440373577247,0.88
Day 7,0.06029996568928732,0.07365874572505557,0.86
Day 8,0.05996039890715883,0.07568908546344358,0.7
Day 9,0.059562547896409246,0.07406498474335077,0.76
Day 10,0.05646822587355007,0.07133467609095656,0.88
Day 11,0.0657825067951546,0.07576952312404198,0.9
Day 12,0.06197463727180609,0.07437271612619141,0.96
Day 13,0.05943473682543125,0.06869753576543564,0.86
Day 14,0.05328953113475453,0.06534202243191119,0.88
Day 15,0.06139808792434978,0.07354420264945055,0.86
Day 16,0.05292188316204868,0.06451943210495874,0.7
Day 17,0.04815638820024441,0.059281817076565636,0.76
Day 18,0.05108100026546733,0.06029234818549685,0.8
Day 19,0.04932973806459398,0.05762978914568189,0.78
