Day,RMSTE,RMSRE,Accuracy
Day 0,0.09114021699026241,0.11978854856181709,0.86
Day 1,0.08373463225699415,0.10664607839878962,0.86
Day 2,0.07764074081878186,0.09783117207270133,0.8
Day 3,0.0756493257690933,0.09617843307023428,0.84
Day 4,0.06617803939400951,0.08461933115666503,0.86
Day 5,0.06808587195846136,0.09330746441101256,0.82
Day 6,0.06680991185566235,0.09230767993566656,0.82
Day 7,0.0690964201834904,0.09028198146767942,0.78
Day 8,0.05764349446458012,0.07546529234453873,0.96
Day 9,0.06596844296177488,0.08198250563351722,0.88
Day 10,0.04959491162048691,0.061657069033808874,0.96
Day 11,0.055853615958335136,0.07157621505183842,0.9
Day 12,0.05926797797241857,0.07737733855829454,0.86
Day 13,0.05594974108714281,0.07382512592466405,0.78
Day 14,0.04708566981663172,0.06281590978289615,0.88
Day 15,0.05481689904358446,0.06864608633339028,0.86
Day 16,0.04630104681091044,0.059722710953848304,0.88
Day 17,0.046924549648752326,0.059964821102979834,0.84
Day 18,0.05615536682773322,0.06871786591426264,0.84
Day 19,0.05475562367063293,0.06717337458880429,0.88
