Day,RMSTE,RMSRE,Accuracy
Day 0,0.07279591373359764,0.09826309884540282,0.86
Day 1,0.07851716693254142,0.10480632081488302,0.86
Day 2,0.07843209868477165,0.10173512036209689,0.82
Day 3,0.07694032324454214,0.09353493357821833,0.78
Day 4,0.07701334551577604,0.1003427811534574,0.9
Day 5,0.06759087023436822,0.08405859630992935,0.82
Day 6,0.07370274265638602,0.08936717524183094,0.76
Day 7,0.06853980431176226,0.08251884080843101,0.82
Day 8,0.06936842894869519,0.08319239025051399,0.92
Day 9,0.06414424015255232,0.0772920625364682,0.82
Day 10,0.06083609917410113,0.078885556381271,0.92
Day 11,0.07375273108701849,0.0866704686675669,0.94
Day 12,0.05436687249990872,0.06492098470466448,0.92
Day 13,0.057039003455197454,0.06970075122378534,0.92
Day 14,0.05394093282689114,0.06573733716604185,0.9
Day 15,0.049357597355843004,0.05972749228680376,0.94
Day 16,0.05991561047398452,0.07091717122539924,0.78
Day 17,0.0555410857270808,0.06607009265636035,0.74
Day 18,0.03976868872561962,0.049522082486542926,0.94
Day 19,0.047594384379331243,0.06006871949413094,0.92
