Day,RMSTE,RMSRE,Accuracy
Day 0,0.08157372844034097,0.09317797621960337,0.78
Day 1,0.05779416828890081,0.07388922797640382,0.78
Day 2,0.06488310630405503,0.08454636334086728,0.84
Day 3,0.06972329837480822,0.08643770512628315,0.68
Day 4,0.06790716888370286,0.08913773117073719,0.86
Day 5,0.06029350470338901,0.07914684885212263,0.84
Day 6,0.05650574002131096,0.07005894663464061,0.76
Day 7,0.06246647056720964,0.07698835103658298,0.82
Day 8,0.06335544489497248,0.08458008770358609,0.74
Day 9,0.05279449399955765,0.07243270540255853,0.88
Day 10,0.05299535710125228,0.06650063779122106,0.68
Day 11,0.05567722359063647,0.06922535602473301,0.82
Day 12,0.05926243578877003,0.07275840197172598,0.84
Day 13,0.060827789932296566,0.07458351553852026,0.84
Day 14,0.053974537619061166,0.07002650089359667,0.64
Day 15,0.059903455376283825,0.07586736195807299,0.86
Day 16,0.058118999626852845,0.06963888176992213,0.84
Day 17,0.06610002789082467,0.08168295083739197,0.76
Day 18,0.05101751100487953,0.0663499502030575,0.86
Day 19,0.06421540532445971,0.07927567201815308,0.84
