Day,RMSTE,RMSRE,Accuracy
Day 0,0.08023161999091986,0.1071207229741605,0.8
Day 1,0.09069894940624877,0.10727228295755953,0.68
Day 2,0.08142731516508989,0.09992656241329191,0.76
Day 3,0.08739683443738418,0.10930052738537326,0.58
Day 4,0.08046216067259426,0.10160955127014067,0.82
Day 5,0.07579442395407869,0.09581016577338991,0.84
Day 6,0.07145296498499489,0.08708893188595973,0.74
Day 7,0.07349607755825444,0.0942917196242206,0.78
Day 8,0.08268832605789128,0.09900120601443015,0.82
Day 9,0.06790792363198396,0.08426011192595495,0.76
Day 10,0.05926472166987968,0.07509399645622261,0.76
Day 11,0.06679177945628166,0.08253654316976136,0.82
Day 12,0.0686377386186051,0.08759814853701754,0.72
Day 13,0.07216074654608368,0.08573659816327676,0.8
Day 14,0.059423343559371206,0.0745046241461136,0.88
Day 15,0.07953862916659316,0.09339490046424162,0.88
Day 16,0.059598878119387404,0.07158027513318796,0.8
Day 17,0.062255768634738466,0.07475168569393034,0.78
Day 18,0.05301494132589853,0.06551574720008756,0.9
Day 19,0.056082066502878836,0.07329657163870497,0.78
