Day,RMSTE,RMSRE,Accuracy
Day 0,0.08442597783052462,0.10451048250233357,0.86
Day 1,0.07301998223580729,0.08925460888385572,0.82
Day 2,0.0823972150341404,0.09642595643545043,0.76
Day 3,0.07236571194965383,0.08866035509246165,0.86
Day 4,0.07363415124400245,0.09271949774999456,0.82
Day 5,0.07312136084958598,0.08769103903867949,0.8
Day 6,0.06922957165774833,0.08377151459525715,0.9
Day 7,0.06540718333075357,0.07762044984661857,0.74
Day 8,0.07450816775201079,0.08997078573064336,0.72
Day 9,0.07809882703304924,0.0913535791659022,0.82
Day 10,0.07019532602003636,0.08248398906754317,0.92
Day 11,0.06604879743648749,0.080681346107788,0.94
Day 12,0.05210186971325343,0.06590177881363475,0.94
Day 13,0.05727475506465859,0.0716185658145916,0.9
Day 14,0.06441460235476312,0.07629802334472573,0.82
Day 15,0.05926831697228934,0.0725220068427445,0.74
Day 16,0.0623788506219532,0.076072046565461,0.76
Day 17,0.05749500932046983,0.07026294146005223,0.84
Day 18,0.053059722523699906,0.06237171785595129,0.86
Day 19,0.05495390293547708,0.06715861003449991,0.92
