Day,RMSTE,RMSRE,Accuracy
Day 0,0.07815428423184806,0.09652195319566576,0.82
Day 1,0.07873213516638018,0.09596686723507192,0.82
Day 2,0.07530737294024509,0.09408072900281494,0.88
Day 3,0.06598681981406493,0.08747664074321412,0.88
Day 4,0.07118931814064429,0.08773302517284072,0.78
Day 5,0.06275521084583102,0.07674451102895857,0.84
Day 6,0.05993262071443188,0.07494385930087237,0.88
Day 7,0.06379868188105785,0.08064933041622818,0.8
Day 8,0.07127436895448803,0.08874706301168098,0.7
Day 9,0.06475083200114334,0.07974949095840883,0.84
Day 10,0.06615077255856135,0.08250963050202874,0.9
Day 11,0.060673302655503664,0.07691739186972503,0.7
Day 12,0.062345042479569436,0.07632032406250283,0.72
Day 13,0.05702247532574166,0.07417927265445874,0.86
Day 14,0.05289658737270473,0.06687051199376731,0.78
Day 15,0.05756654992658245,0.07335766237299274,0.9
Day 16,0.05722636725115373,0.07367132998155757,0.86
Day 17,0.052630887615864666,0.07085398889798188,0.86
Day 18,0.04940663398718824,0.06658838305819642,0.86
Day 19,0.0565411655882591,0.07294760205855917,0.86
