Day,RMSTE,RMSRE,Accuracy
Day 0,0.08469664591037021,0.10834196389996761,0.68
Day 1,0.07502956114085567,0.09269165008650264,0.78
Day 2,0.061555986596948796,0.0816637250347613,0.94
Day 3,0.08046251948447175,0.09766916407072354,0.72
Day 4,0.07590056608244715,0.10143473030984762,0.72
Day 5,0.06640928361660978,0.08646340117987641,0.86
Day 6,0.07177960343901482,0.08748700267451634,0.86
Day 7,0.06514102212847903,0.0829938924781595,0.82
Day 8,0.0621789070393225,0.07741761022939712,0.7
Day 9,0.08087054332124713,0.10005043831393592,0.8
Day 10,0.06343283966089244,0.07998593531576512,0.94
Day 11,0.065446464803895,0.07523084350755242,0.86
Day 12,0.05463578239608258,0.0674549860249496,0.78
Day 13,0.0687292479741486,0.08307387793643661,0.74
Day 14,0.06498259709938775,0.08204933608512471,0.92
Day 15,0.05058083188075295,0.0611376451331026,0.92
Day 16,0.054318416328943055,0.06919092715305403,0.82
Day 17,0.04443625440815058,0.05658762120777185,0.8
Day 18,0.0546972700482458,0.07124394286178565,0.84
Day 19,0.05449072893975711,0.06731620079228041,0.88
