Day,RMSTE,RMSRE,Accuracy
Day 0,0.08625822330323199,0.10301425068497631,0.88
Day 1,0.0780624570488054,0.09554539246171373,0.82
Day 2,0.08204747937410908,0.10057455471779714,0.9
Day 3,0.07145630068131267,0.08695063307764897,0.88
Day 4,0.07000155226598945,0.08801908283331782,0.84
Day 5,0.06115463940252308,0.07421103301246341,0.8
Day 6,0.06776005935535725,0.07942534628372475,0.78
Day 7,0.07140140979683003,0.08397053022302176,0.86
Day 8,0.06329171338231461,0.07944090984699098,0.84
Day 9,0.06445060073696719,0.07939549853648546,0.84
Day 10,0.06265333232639515,0.07753930055277714,0.88
Day 11,0.0578466073796227,0.0715322761814012,0.8
Day 12,0.060352821920401534,0.0772496196743795,0.92
Day 13,0.05287741865648928,0.06577826080997913,0.76
Day 14,0.06354946764466167,0.07869329085008016,0.9
Day 15,0.05082057005638751,0.06185846815154702,0.88
Day 16,0.05624596065390467,0.06703871042980529,0.92
Day 17,0.05033318777702522,0.06118198415241856,0.82
Day 18,0.05153980246454173,0.0604804855395903,0.9
Day 19,0.061556124566466155,0.07607395213622385,0.84
