Day,RMSTE,RMSRE,Accuracy
Day 0,0.0907510159894243,0.10732534891515436,0.88
Day 1,0.073324475468495,0.09025842000008594,0.76
Day 2,0.07008851652265737,0.08964934775347505,0.74
Day 3,0.07362223636129073,0.09033078061842208,0.78
Day 4,0.06554859403174242,0.08135629725103184,0.74
Day 5,0.07279093004523432,0.08906215451965892,0.7
Day 6,0.0675603444260121,0.082980614107279,0.74
Day 7,0.07483255948682467,0.09088616466212092,0.72
Day 8,0.07259863940116473,0.08622131147425341,0.78
Day 9,0.06637325760372097,0.08107634857100197,0.84
Day 10,0.05781485281226907,0.07276531355530644,0.74
Day 11,0.061238109077132244,0.0760606293757805,0.82
Day 12,0.06606470463168662,0.08026955801537945,0.82
Day 13,0.06081953346427006,0.07460516391138515,0.76
Day 14,0.05496177600602898,0.06655047328709403,0.84
Day 15,0.0598296371033954,0.07597858053479174,0.88
Day 16,0.053916416001262,0.06507337503768373,0.76
Day 17,0.057208981614635106,0.06774437426062903,0.94
Day 18,0.0572040125681632,0.06964472521730079,0.8
Day 19,0.05146553684187984,0.0660413800706949,0.82
