Day,RMSTE,RMSRE,Accuracy
Day 0,0.09044009121591134,0.11122264567772587,0.86
Day 1,0.06758934278723772,0.08822831528257241,0.82
Day 2,0.07603712183303221,0.09590680765332214,0.72
Day 3,0.07136203102350136,0.09050911728016467,0.82
Day 4,0.06430019075175651,0.07706072327228444,0.88
Day 5,0.06193689016236247,0.08413232208811547,0.82
Day 6,0.07740414010482484,0.09476405015664767,0.88
Day 7,0.05716403746256541,0.06802533046799636,0.78
Day 8,0.05871795858984464,0.07580615707350474,0.78
Day 9,0.0679333903697655,0.0804208794735764,0.84
Day 10,0.06598850656205893,0.07790476813906523,0.88
Day 11,0.058329873766531246,0.06729114812009246,0.8
Day 12,0.057049828932095176,0.06838165987894873,0.9
Day 13,0.0504056737255417,0.06264262876145828,0.92
Day 14,0.055162087639087934,0.06389435496050737,0.8
Day 15,0.057423912238034516,0.06884225804262536,0.84
Day 16,0.04877797133111376,0.05961239179926942,0.86
Day 17,0.05455143604164665,0.06566034312473822,0.82
Day 18,0.04797900566473823,0.061612845376621726,0.82
Day 19,0.05693302471020825,0.07086238484234784,0.92
