Day,RMSTE,RMSRE,Accuracy
Day 0,0.09330209729249346,0.11290322333402823,0.78
Day 1,0.06930229954581861,0.08737607107165024,0.92
Day 2,0.07056401093021329,0.08625334144950239,0.78
Day 3,0.08579468147619114,0.10222302870862789,0.78
Day 4,0.08051364237440278,0.10006377841938326,0.9
Day 5,0.06647653693061761,0.07829153969800749,0.86
Day 6,0.06965411400094319,0.08316735785811998,0.76
Day 7,0.07102669267519993,0.08492795157552965,0.8
Day 8,0.07024823912477288,0.08685857973020916,0.9
Day 9,0.06414569511406507,0.07946859231847025,0.84
Day 10,0.06448634560983196,0.07890335106035463,0.82
Day 11,0.0625013424432052,0.07408717625641523,0.76
Day 12,0.05781578467729357,0.07134852284005953,0.76
Day 13,0.060553262250332446,0.07595843784596534,0.84
Day 14,0.06609517655100879,0.07858748701257771,0.94
Day 15,0.059580131451224726,0.07269405514163334,0.88
Day 16,0.049059844935886214,0.06271948220728271,0.86
Day 17,0.06673592442864626,0.07941350183885561,0.86
Day 18,0.052055197310451204,0.06300757412051576,0.8
Day 19,0.05948433536121429,0.07220955006246964,0.82
