Day,RMSTE,RMSRE,Accuracy
Day 0,0.08591077453240084,0.10695987553904357,0.88
Day 1,0.0749616950487148,0.0997542766508624,0.74
Day 2,0.078856221672962,0.10016786735836712,0.74
Day 3,0.07846832514902093,0.10046929521360524,0.88
Day 4,0.06817019000146785,0.08685552608035997,0.9
Day 5,0.08591168378392383,0.10238092491017553,0.78
Day 6,0.07259240041011061,0.0925927339183531,0.82
Day 7,0.056280716140521804,0.07346311429644133,0.86
Day 8,0.07169850145670151,0.0887877454603486,0.88
Day 9,0.0655274144151235,0.08169557920776406,0.78
Day 10,0.0667234922811224,0.08299564484064004,0.68
Day 11,0.06018437006193765,0.0721068267684273,0.84
Day 12,0.06791500270041119,0.07902542785925606,0.76
Day 13,0.06840774826074583,0.07997658836279613,0.72
Day 14,0.05305983225698402,0.06845291830938766,0.84
Day 15,0.056586755928723254,0.06960533751531368,0.84
Day 16,0.059540260873165524,0.07404689501715228,0.7
Day 17,0.06497605472717584,0.07997512592865384,0.9
Day 18,0.056524048374592135,0.07146441328725214,0.88
Day 19,0.05554181574073243,0.07074018599698535,0.8
