Day,RMSTE,RMSRE,Accuracy
Day 0,0.09565210351348508,0.11525575901126836,0.84
Day 1,0.07068634899552084,0.0869599885569525,0.8
Day 2,0.07460468314696977,0.09772240442063515,0.88
Day 3,0.06816113206013648,0.08529224575387508,0.8
Day 4,0.06485034729244717,0.08388779865959803,0.88
Day 5,0.06792097029658044,0.08418670079187279,0.78
Day 6,0.059192334831763074,0.06986407058034774,0.78
Day 7,0.06582675525721907,0.07773713784732623,0.82
Day 8,0.06806533508099187,0.08267916273809106,0.82
Day 9,0.06886439233068362,0.08680753025648844,0.88
Day 10,0.056768448403702314,0.06884666792483092,0.8
Day 11,0.054486416872089376,0.06923106737070334,0.82
Day 12,0.05331535114888571,0.07091015402667206,0.84
Day 13,0.06171821714667692,0.07742817529236243,0.8
Day 14,0.06552018880118626,0.07437836113635198,0.82
Day 15,0.056550533658434085,0.0701854348256162,0.82
Day 16,0.062234667590160324,0.07408043110295222,0.84
Day 17,0.05328184064521734,0.06528664295237417,0.88
Day 18,0.059234339345981296,0.0712767176956892,0.78
Day 19,0.05333576313203759,0.06626546104236274,0.9
