Day,RMSTE,RMSRE,Accuracy
Day 0,0.0879338240082193,0.11655848308056876,0.9
Day 1,0.07286760746613782,0.09278283457559638,0.82
Day 2,0.06625274251432596,0.08369895810567005,0.86
Day 3,0.07844434039310828,0.09726381722674592,0.76
Day 4,0.07698807288070399,0.08841554299346646,0.92
Day 5,0.07323963688461896,0.08951523476874391,0.76
Day 6,0.06469942247970326,0.07816742371593899,0.76
Day 7,0.06364646983764416,0.07759171693528634,0.84
Day 8,0.06701444228919075,0.08615667807396285,0.94
Day 9,0.06345675248586914,0.07488901097992233,0.82
Day 10,0.05609358102103966,0.07167753587976344,0.8
Day 11,0.06420447404218287,0.0781890270211553,0.88
Day 12,0.06484769412373859,0.08278816131326626,0.78
Day 13,0.06213900439721783,0.07654077641293831,0.9
Day 14,0.06950954898692026,0.0835165747616135,0.76
Day 15,0.061027754634419895,0.07569489771679053,0.88
Day 16,0.05791563269376869,0.06992698562679847,0.88
Day 17,0.053959823629989946,0.06756477167996791,0.86
Day 18,0.048676277229967244,0.0621428288740015,0.9
Day 19,0.047237522072395934,0.06092794514908376,0.94
