Day,RMSTE,RMSRE,Accuracy
Day 0,0.09976747119243334,0.12354835533825474,0.82
Day 1,0.07010906836132988,0.09924324192286099,0.74
Day 2,0.08253474883031967,0.10449543364546869,0.82
Day 3,0.08188525780207667,0.10549605646816017,0.84
Day 4,0.0845026780214436,0.10814294159782042,0.7
Day 5,0.08596160877896124,0.10444146816737002,0.88
Day 6,0.09243862379636092,0.10787952705708569,0.88
Day 7,0.07325484867090784,0.08927620908466813,0.68
Day 8,0.07486087968221002,0.09404411796781927,0.84
Day 9,0.060759826918848577,0.07669207634574422,0.92
Day 10,0.05113461135887036,0.06717433407382438,0.7
Day 11,0.06187372498140578,0.07601118600105158,0.74
Day 12,0.048862161830316386,0.06493468188725908,0.86
Day 13,0.059819741645244597,0.0728005500421556,0.92
Day 14,0.051628962222490186,0.06566737389796001,0.88
Day 15,0.050016860260594855,0.06588108272002419,0.84
Day 16,0.060445630159442855,0.07512473567812111,0.76
Day 17,0.049469707873030275,0.060577973511569294,0.88
Day 18,0.04392805161227616,0.05280729303619035,0.84
Day 19,0.04809393306718095,0.061278096953477156,0.86
