Day,RMSTE,RMSRE,Accuracy
Day 0,0.07281945792698533,0.09548583916965692,0.76
Day 1,0.083219118330126,0.10795092366329243,0.72
Day 2,0.07717151604561749,0.09403483033519489,0.62
Day 3,0.08418512610971231,0.1070397955022395,0.82
Day 4,0.07225705926323946,0.0904227005989372,0.82
Day 5,0.08157244112935196,0.09565574351195293,0.74
Day 6,0.0860744142619113,0.10236759658768832,0.78
Day 7,0.06922403812742729,0.0835973721573261,0.76
Day 8,0.08031163994652074,0.10060593852236704,0.66
Day 9,0.0807308039505155,0.10040004524041189,0.8
Day 10,0.08057566038114658,0.0955866654647877,0.84
Day 11,0.08084403257967529,0.10063632012266857,0.78
Day 12,0.08595263507793979,0.1003411088817471,0.7
Day 13,0.08289264568637089,0.09954676916513398,0.88
Day 14,0.08086928379879409,0.09677164349400301,0.76
Day 15,0.0676535779669679,0.08415655359644195,0.74
Day 16,0.07960764940934928,0.09348507263277285,0.86
Day 17,0.06959336477645338,0.08788426437342006,0.74
Day 18,0.06621088783638009,0.08084662941884255,0.74
Day 19,0.08056989943381218,0.10073417758820308,0.9
