Day,RMSTE,RMSRE,Accuracy
Day 0,0.08621765121131843,0.1075123729929537,0.86
Day 1,0.07835407996256653,0.09867774922542147,0.8
Day 2,0.07318771095474358,0.089852974276467,0.8
Day 3,0.06078905315948099,0.08177271456087597,0.76
Day 4,0.06748967953228059,0.09119177756834063,0.82
Day 5,0.06366254984945265,0.08885938903534235,0.86
Day 6,0.07772016463619226,0.09471276401223774,0.74
Day 7,0.06309100092368436,0.08064882026136284,0.84
Day 8,0.07776887087084511,0.09627502182959218,0.64
Day 9,0.06090350968455059,0.07623443794356305,0.8
Day 10,0.059105558291547816,0.0787439932109983,0.86
Day 11,0.05812503556386732,0.07476025309351379,0.8
Day 12,0.06497964442505419,0.08356002409429934,0.74
Day 13,0.05882619969564384,0.07228799243865025,0.84
Day 14,0.0619463771166583,0.07735983028800421,0.86
Day 15,0.04980444494721921,0.06646717137458419,0.78
Day 16,0.05599737018217162,0.07176959417414293,0.94
Day 17,0.06327838142348866,0.08068923571003303,0.72
Day 18,0.056984138538986415,0.0696114255834046,0.96
Day 19,0.06866738665244727,0.08255376280395677,0.88
