Day,RMSTE,RMSRE,Accuracy
Day 0,0.08154234405167775,0.10071638210615146,0.84
Day 1,0.05607702635679198,0.07284286952906184,0.9
Day 2,0.062311405074603025,0.08068616344216674,0.82
Day 3,0.05732407250637951,0.07357765027089605,0.82
Day 4,0.058470624165897704,0.07402793648013133,0.88
Day 5,0.04630013286335869,0.059984716509417446,0.88
Day 6,0.05317099941584096,0.06642438726839468,0.84
Day 7,0.048294408999174164,0.06240785526542971,0.88
Day 8,0.04543441923953938,0.05541582964833716,0.98
Day 9,0.0501540660020003,0.06758626619646527,0.78
Day 10,0.039541413922243425,0.053583300118522914,0.82
Day 11,0.04676777314460899,0.062296489261460156,0.84
Day 12,0.05332052902457252,0.06600126071393898,0.88
Day 13,0.05051345234285226,0.06322867560366494,0.88
Day 14,0.040929105376765605,0.0554658296635822,0.9
Day 15,0.04452031779491679,0.055955407764648316,0.76
Day 16,0.04725464317100591,0.0663920010958618,0.9
Day 17,0.0425261654509173,0.05517859432449472,0.92
Day 18,0.041877056237890675,0.054106940965224164,0.84
Day 19,0.048293095120721226,0.059357442183021365,0.82
