Day,RMSTE,RMSRE,Accuracy
Day 0,0.0792855510884865,0.09406062477090003,0.9
Day 1,0.06259795111545062,0.0739233096005957,0.86
Day 2,0.05201484956756256,0.0679834094430405,0.84
Day 3,0.0610256753038592,0.07314211427034323,0.78
Day 4,0.06105333970697841,0.07290993528813595,0.86
Day 5,0.0611574543620366,0.07391006422883978,0.74
Day 6,0.054269819005993335,0.06453266109845279,0.88
Day 7,0.052139193916931025,0.06376661560855792,0.8
Day 8,0.05997512688296895,0.07221904532317337,0.8
Day 9,0.054769897047726536,0.06699838990690615,0.76
Day 10,0.05248910794759328,0.06352678186889413,0.8
Day 11,0.04731994354634084,0.06116261712262353,0.88
Day 12,0.05208343501764747,0.061646526389335835,0.84
Day 13,0.04456848698889696,0.05435370743080187,0.88
Day 14,0.050001755217315244,0.06213981430043753,0.8
Day 15,0.05206512572447329,0.06258905427060987,0.86
Day 16,0.04261061573107216,0.051451976927889095,0.74
Day 17,0.046468680572368554,0.059628158556572754,0.82
Day 18,0.04063415666768875,0.05141065126588936,0.72
Day 19,0.04063404923139035,0.05107445628958803,0.8
