Day,RMSTE,RMSRE,Accuracy
Day 0,0.0935345420849256,0.11602831359911814,0.78
Day 1,0.08077159907050277,0.10308033891913222,0.76
Day 2,0.06738591763760814,0.08523357532769707,0.84
Day 3,0.06517624645040569,0.08160041082489977,0.86
Day 4,0.06641797276469995,0.08113431793421258,0.82
Day 5,0.06195608400798037,0.07929174080054219,0.84
Day 6,0.062412828876041784,0.0802114925510792,0.76
Day 7,0.06305814041898003,0.08182953467127947,0.82
Day 8,0.061772622400027614,0.07281031671617987,0.78
Day 9,0.06428067120899471,0.07554529651836027,0.9
Day 10,0.0665318660322167,0.08148408271219411,0.68
Day 11,0.05366153762482222,0.0709776306273079,0.9
Day 12,0.05176905316517523,0.06502859332253835,0.8
Day 13,0.05974567772245472,0.07644968768582769,0.74
Day 14,0.05132491746937609,0.0622821884460688,0.82
Day 15,0.06045838056023485,0.07792698097574749,0.8
Day 16,0.05293136880975467,0.06788246125822797,0.92
Day 17,0.060965140828047736,0.07566293741064628,0.78
Day 18,0.0504010445386428,0.06071365086096217,0.84
Day 19,0.05351601878224156,0.06901446175049689,0.76
