Day,RMSTE,RMSRE,Accuracy
Day 0,0.07748651844341786,0.09893085865359685,0.86
Day 1,0.07019780942383998,0.0904456465170562,0.9
Day 2,0.06334801760177992,0.08046202811218889,0.82
Day 3,0.06597394502452038,0.07898176741421278,0.88
Day 4,0.05621865178269233,0.07494112446424679,0.86
Day 5,0.06406746119667897,0.07873094882745775,0.76
Day 6,0.06848304059065892,0.08714087428946489,0.84
Day 7,0.05676176552276769,0.07641429887003438,0.9
Day 8,0.06373254857779397,0.0791500427814464,0.66
Day 9,0.0529256582800286,0.06491487597395773,0.84
Day 10,0.06189975216700399,0.0814650638856639,0.66
Day 11,0.05425210804621042,0.07270627005663176,0.78
Day 12,0.04917786525060107,0.06707869570162968,0.82
Day 13,0.05999495282948343,0.07387936765956195,0.84
Day 14,0.061305678148351465,0.07764380462458007,0.74
Day 15,0.05712884535772589,0.07372058651674199,0.78
Day 16,0.054146376154527665,0.06754125229276206,0.8
Day 17,0.051337127304384174,0.06693738065747716,0.72
Day 18,0.04531738183103035,0.056270987288782284,0.92
Day 19,0.06375092745100758,0.08059779460535922,0.82
