Day,RMSTE,RMSRE,Accuracy
Day 0,0.07475562510270131,0.09746062574156797,0.82
Day 1,0.07095117215968745,0.09129635980976698,0.86
Day 2,0.07049263933532031,0.09051401344853668,0.72
Day 3,0.07106735671869245,0.08683385399189672,0.88
Day 4,0.06000508708964899,0.07772970606181515,0.78
Day 5,0.06156699678440787,0.0794753952006529,0.84
Day 6,0.06798567266309229,0.08797609577545622,0.96
Day 7,0.0663556708779111,0.08372373342884454,0.78
Day 8,0.05796140623527613,0.07668145296920101,0.88
Day 9,0.05675643146698572,0.07016504029139355,0.86
Day 10,0.057855332428320735,0.07628020544426287,0.88
Day 11,0.06472672728844993,0.08015087013435201,0.72
Day 12,0.0613615716453739,0.07600131669479629,0.84
Day 13,0.06192408663397465,0.07812230143078802,0.78
Day 14,0.04891173767760879,0.06145865816192106,0.9
Day 15,0.04932576348544341,0.0618919211444931,0.72
Day 16,0.062166400873518456,0.08043475098792245,0.76
Day 17,0.04401751550565143,0.05893883064023301,0.86
Day 18,0.04853320361305333,0.06298650822378303,0.84
Day 19,0.041661670318761064,0.054443917227411084,0.72
