Day,RMSTE,RMSRE,Accuracy
Day 0,0.14616380486391867,0.1750106038589495,0.7
Day 1,0.14952657756581125,0.180636729589078,0.52
Day 2,0.12249100691197247,0.15374216974402086,0.68
Day 3,0.10584522861981882,0.1315424968349098,0.6
Day 4,0.11778060990866565,0.15080872805365333,0.76
Day 5,0.11191170476547921,0.1370754884438443,0.7
Day 6,0.11264830015127063,0.13549812504572292,0.58
Day 7,0.09835512180289442,0.1246390560591729,0.66
Day 8,0.09208332939162622,0.11326757818126502,0.76
Day 9,0.07547691584421493,0.09580484764671354,0.74
Day 10,0.08713802055185345,0.1138769735042349,0.74
Day 11,0.0820253160878945,0.10822498498958824,0.72
Day 12,0.09260431438380606,0.11399951600732801,0.64
Day 13,0.07759081209943873,0.10409098963478869,0.78
Day 14,0.08505824983363643,0.10495165255168049,0.82
Day 15,0.08901676223121896,0.11404549550350167,0.84
Day 16,0.0787856517062603,0.1036862261673169,0.7
Day 17,0.06913924635622223,0.09082440004187044,0.78
Day 18,0.06426176827534803,0.0741962207218907,0.8
Day 19,0.07992072157148353,0.1024691027599446,0.8
