Day,RMSTE,RMSRE,Accuracy
Day 0,0.10032902751365753,0.12583182793812167,0.88
Day 1,0.09599003342585823,0.12810479316624146,0.88
Day 2,0.08647275573105802,0.11164789448738008,0.8
Day 3,0.09530071750528446,0.11521403386399781,0.72
Day 4,0.07698544286245852,0.09769974789749464,0.72
Day 5,0.07791976248246335,0.09650430279791578,0.86
Day 6,0.07283821017768467,0.09326719075908456,0.8
Day 7,0.061461630788405636,0.07746247629290683,0.94
Day 8,0.07665879917043962,0.09646966869892445,0.92
Day 9,0.0728787850025922,0.08825074137887928,0.84
Day 10,0.06792917300840798,0.08563788260873398,0.78
Day 11,0.06089424384323321,0.07665465299707643,0.84
Day 12,0.0597929139356179,0.07356428570182896,0.9
Day 13,0.057348948293494524,0.07240032946640518,0.82
Day 14,0.0630950359609687,0.07840522532059051,0.72
Day 15,0.050680300197872105,0.06197486245457272,0.88
Day 16,0.05407885004756263,0.06612131870323087,0.9
Day 17,0.053978263962341656,0.06490212931136616,0.82
Day 18,0.05384119050476103,0.06869295675706327,0.9
Day 19,0.05424389048867232,0.06536047795736909,0.82
