Day,RMSTE,RMSRE,Accuracy
Day 0,0.15119991668344834,0.17728801323502225,0.68
Day 1,0.11700161708458726,0.13985693781499325,0.72
Day 2,0.06966905687598678,0.08869242012131805,0.8
Day 3,0.10180831079401731,0.12605439690742862,0.8
Day 4,0.0866751065941687,0.1080097608681493,0.7
Day 5,0.08786163846289985,0.11778485805759359,0.8
Day 6,0.07034177153106286,0.09214042942536917,0.72
Day 7,0.07174517727204602,0.09256705406162495,0.9
Day 8,0.08193511422290943,0.10616317616054233,0.78
Day 9,0.06322668054029677,0.08151066089903924,0.8
Day 10,0.057526967701205856,0.07264450864390692,0.84
Day 11,0.06939780336647008,0.09212556926300211,0.8
Day 12,0.08023009729576704,0.09747003116013654,0.72
Day 13,0.0690538426144172,0.08918121710834938,0.86
Day 14,0.06293242651014758,0.07880314067188882,0.7
Day 15,0.06511772961035196,0.07557821196191036,0.74
Day 16,0.05546927852083633,0.07363759859206827,0.86
Day 17,0.07536894949336806,0.09220168439537585,0.82
Day 18,0.07004287346844255,0.08637814991094456,0.74
Day 19,0.07031102485670916,0.08628186306832962,0.72
