Day,RMSTE,RMSRE,Accuracy
Day 0,0.14066159322708027,0.16891429560657648,0.66
Day 1,0.07437672761550182,0.09422342334261792,0.78
Day 2,0.1086861452537003,0.13159923812687058,0.62
Day 3,0.1247379556966305,0.14411916341992584,0.66
Day 4,0.10488089583808863,0.1236407976875423,0.72
Day 5,0.09697656817219343,0.11773385852244846,0.62
Day 6,0.09995893160397235,0.12331366291353203,0.6
Day 7,0.08313162706291014,0.10295485269432095,0.84
Day 8,0.08046099552067541,0.09857744890283177,0.78
Day 9,0.1108013084228319,0.1355852709084152,0.66
Day 10,0.09103762390282422,0.11168107627078988,0.74
Day 11,0.09715945203499561,0.11585839757892283,0.76
Day 12,0.07292923082949634,0.08692561854609794,0.84
Day 13,0.09036208168906733,0.11296971493275149,0.7
Day 14,0.08473453098642247,0.10397583644401098,0.7
Day 15,0.0843284196907124,0.10619433494845454,0.8
Day 16,0.07999468782837213,0.09680317186438256,0.78
Day 17,0.08426666443752044,0.10044847908395406,0.86
Day 18,0.08838607715666236,0.10585921765423331,0.72
Day 19,0.08274457196514863,0.09998281580273359,0.78
