Day,RMSTE,RMSRE,Accuracy
Day 0,0.1041036469879873,0.13706545915149054,0.84
Day 1,0.09842149504997025,0.11415166196876814,0.76
Day 2,0.10648614104154092,0.13892791685331676,0.74
Day 3,0.10886868222510304,0.1354176065282877,0.7
Day 4,0.08632890555467997,0.10848757214929948,0.9
Day 5,0.09313332659552934,0.11279258996753433,0.72
Day 6,0.07231290193128048,0.09175913329042205,0.88
Day 7,0.09533437603258285,0.11910928668057402,0.78
Day 8,0.07419848477551617,0.09382398414027632,0.92
Day 9,0.08261585206320231,0.10126984768578733,0.82
Day 10,0.06483012125977396,0.08239830011329778,0.84
Day 11,0.08008532122836673,0.0996689559724845,0.92
Day 12,0.06715950316119638,0.08017003733596548,0.86
Day 13,0.0754097404358216,0.09397153598497389,0.78
Day 14,0.06392487104647052,0.08079062404069658,0.68
Day 15,0.06458593380074648,0.08264254831453252,0.72
Day 16,0.073796622882261,0.08913088410382496,0.82
Day 17,0.06181372183374373,0.08101915600072271,0.88
Day 18,0.04870142088628324,0.06166840987594533,0.96
Day 19,0.06548182483206584,0.08005410959393731,0.84
