Day,RMSTE,RMSRE,Accuracy
Day 0,0.11961787076242118,0.14571322864154249,0.8
Day 1,0.1038794057473688,0.12474316898548957,0.74
Day 2,0.08583482906525569,0.1036985687364127,0.9
Day 3,0.06919179659868757,0.08382551749239527,0.84
Day 4,0.07442742140198387,0.08785076465338429,0.86
Day 5,0.07288669699933709,0.09246725612075758,0.86
Day 6,0.06555019746021973,0.08507882566817407,0.88
Day 7,0.06280131474639741,0.07672187613832755,0.76
Day 8,0.051108168090216934,0.06491795411640047,0.9
Day 9,0.05931088994444803,0.07480328091760012,0.92
Day 10,0.05823970341582068,0.06945186233972572,0.86
Day 11,0.05779464370453937,0.06743005394551303,0.82
Day 12,0.047790290300062606,0.05801602093107461,0.8
Day 13,0.05086517845585998,0.06497867310532998,0.86
Day 14,0.04489794320166387,0.05911997076561484,0.82
Day 15,0.04803303303930899,0.05901854142045614,0.74
Day 16,0.05112929395618198,0.06587337294310133,0.84
Day 17,0.057596047917295244,0.07133238375142766,0.92
Day 18,0.04668755438784227,0.059360795120419856,0.94
Day 19,0.04853178215822321,0.061382325739118955,0.94
