Day,RMSTE,RMSRE,Accuracy
Day 0,0.14125880826081624,0.1760998347153159,0.7
Day 1,0.12106936766439746,0.14841390036411312,0.68
Day 2,0.09105616380547406,0.11523389571075551,0.82
Day 3,0.08586190831456898,0.1153566998112403,0.7
Day 4,0.08505601218263789,0.1095396097292759,0.82
Day 5,0.07097350906464234,0.09101384274962429,0.84
Day 6,0.07866927374630157,0.10648824020554144,0.72
Day 7,0.06952136929372607,0.08516660211925214,0.9
Day 8,0.06526657980471118,0.08257629359750543,0.96
Day 9,0.060382386338410005,0.07724307238406805,0.86
Day 10,0.06002125190167009,0.07129692941350466,0.88
Day 11,0.055616898578954854,0.06752194567676281,0.84
Day 12,0.05411136477367373,0.06623551845262986,0.86
Day 13,0.04976162622941406,0.065547121665798,0.92
Day 14,0.052619529666432394,0.06692328070777011,0.76
Day 15,0.052386023140767346,0.06634300573159388,0.72
Day 16,0.04513539606480967,0.05447332960918613,0.78
Day 17,0.050626362341509794,0.06543971612055163,0.78
Day 18,0.05058399736135816,0.06164520121052823,0.8
Day 19,0.048817604315158615,0.060208333933091156,0.88
