Day,RMSTE,RMSRE,Accuracy
Day 0,0.11741824810851102,0.14530965469288457,0.84
Day 1,0.10125567652126068,0.13077785824525742,0.7
Day 2,0.07875298303033608,0.10006273680002904,0.72
Day 3,0.07836507238346363,0.10125268402259613,0.72
Day 4,0.08733528465029329,0.10988777306265714,0.84
Day 5,0.07213230996313104,0.0922307708912599,0.86
Day 6,0.0769352743779491,0.09608738858209848,0.7
Day 7,0.06730417249439191,0.08170121642751628,0.86
Day 8,0.06292719478699096,0.07902359337360379,0.84
Day 9,0.0643597884779554,0.08150364757579828,0.74
Day 10,0.06208492951043957,0.07602784496842861,0.88
Day 11,0.07139342258180573,0.08854927339238895,0.76
Day 12,0.06287654144455576,0.0828670134238608,0.84
Day 13,0.057747227799946184,0.07047944129036841,0.82
Day 14,0.06383423731828819,0.07695521789091966,0.84
Day 15,0.05499001179577502,0.06836830183426175,0.88
Day 16,0.06740907382398675,0.08356267349414898,0.74
Day 17,0.056701135576306246,0.07088204430690559,0.74
Day 18,0.06338383145698845,0.07946256170995002,0.72
Day 19,0.05178500261752252,0.06622883887859189,0.8
