Day,RMSTE,RMSRE,Accuracy
Day 0,0.11014020321343856,0.14315632994053196,0.82
Day 1,0.10173412836789436,0.1307015265191335,0.82
Day 2,0.08049917786607919,0.10620312853402217,0.86
Day 3,0.06780852819415767,0.0847723946533739,0.78
Day 4,0.075164332836919,0.09171113350771422,0.84
Day 5,0.07983033127154716,0.1007302659399776,0.7
Day 6,0.08909712958338165,0.10493064192728913,0.72
Day 7,0.08539467229003479,0.10177251439152936,0.84
Day 8,0.07743444588985417,0.09265301544287116,0.78
Day 9,0.07654815831127366,0.09080103890049801,0.7
Day 10,0.06956014666958693,0.08353478235459882,0.92
Day 11,0.06436744941497224,0.07656000526395931,0.86
Day 12,0.06404508507917757,0.07619466418328708,0.8
Day 13,0.05761000620000446,0.06954010436883333,0.9
Day 14,0.06764932569700434,0.0813236437827077,0.84
Day 15,0.05638447535510584,0.07339741074776072,0.78
Day 16,0.05566550268278427,0.06815406463944186,0.76
Day 17,0.06820056357816551,0.08168154287508281,0.88
Day 18,0.05318361086387538,0.06577400527864811,0.94
Day 19,0.053197551636585384,0.06643129629600103,0.9
