Day,RMSTE,RMSRE,Accuracy
Day 0,0.10697162637438312,0.12696842111154164,0.84
Day 1,0.06551540420257347,0.0786129647299547,0.9
Day 2,0.06726975478074955,0.08252924546501395,0.82
Day 3,0.06149555683563221,0.07864122556796559,0.84
Day 4,0.054693025012270635,0.07310042932867575,0.84
Day 5,0.053166756015964274,0.06785724390652358,0.82
Day 6,0.05543098731399169,0.07422607367103222,0.88
Day 7,0.0552044753914984,0.07559993877003623,0.88
Day 8,0.0519769719496477,0.06510422137988395,0.96
Day 9,0.0438213321528239,0.05961802268214388,0.8
Day 10,0.04338749638062112,0.05414347432163661,0.86
Day 11,0.054397061485878556,0.07267547286371985,0.82
Day 12,0.05652007573622629,0.0693663644344663,0.9
Day 13,0.055612494525226826,0.07041963690618813,0.88
Day 14,0.051649239935161476,0.06580486989746585,0.88
Day 15,0.05920379920162617,0.07585579663305965,0.74
Day 16,0.045238032723641665,0.06307806628827091,0.9
Day 17,0.04595331824313031,0.058522772804492224,0.84
Day 18,0.04415161127399423,0.05692032496126762,0.84
Day 19,0.053896141727302595,0.06771220917938155,0.82
