Day,RMSTE,RMSRE,Accuracy
Day 0,0.12129448239359204,0.15021263427316395,0.82
Day 1,0.07419725153287417,0.09570599865607315,0.88
Day 2,0.06492991539637002,0.08679955251443032,0.88
Day 3,0.08897468139149668,0.10941368588083748,0.72
Day 4,0.08344929258210264,0.10198717316668868,0.86
Day 5,0.08268111863799683,0.10678576324170846,0.66
Day 6,0.06629386114806889,0.08045973556266894,0.88
Day 7,0.07935233252900034,0.09596904797820026,0.82
Day 8,0.06910264426495,0.08476693885695374,0.86
Day 9,0.05467214129674009,0.06935438906578903,0.88
Day 10,0.05117086229700811,0.06595574286493974,1.0
Day 11,0.06223270345604106,0.0740844194995281,0.88
Day 12,0.0530690517980776,0.06345586348287667,0.86
Day 13,0.05767555815457633,0.07366158708101066,0.86
Day 14,0.06084823395448793,0.07690938026343581,0.72
Day 15,0.059015607263101226,0.07577719244554156,0.82
Day 16,0.05900920744121513,0.07357358063132517,0.74
Day 17,0.05215137840932888,0.0649538543586549,0.78
Day 18,0.0504964944198003,0.06208053028606377,0.94
Day 19,0.05781891377031956,0.07197138651398312,0.72
