Day,RMSTE,RMSRE,Accuracy
Day 0,0.11987115720819896,0.1592433565566505,0.86
Day 1,0.09427447319749074,0.11393204929765906,0.8
Day 2,0.09005113577689268,0.1088096990310837,0.86
Day 3,0.08422929453540795,0.09768159951482372,0.9
Day 4,0.07907276873107197,0.09337546061706738,0.88
Day 5,0.0740464794855025,0.08985706916813221,0.92
Day 6,0.05854447149512645,0.07124765712485172,0.86
Day 7,0.07201215971036104,0.08459828494958713,0.72
Day 8,0.07135425171179553,0.0844362916854052,0.84
Day 9,0.05171755732739306,0.06300802756260139,0.98
Day 10,0.057165243213843114,0.0727674889938924,0.74
Day 11,0.05365232101758936,0.06444052008252374,0.78
Day 12,0.05349691783297137,0.06688925009999647,0.84
Day 13,0.051415334168049005,0.06412315784478693,0.9
Day 14,0.04986386538348114,0.061500753733320083,0.92
Day 15,0.054535673252605395,0.066823812478193,0.88
Day 16,0.04843402311064208,0.06290867633517742,0.74
Day 17,0.04956538993038389,0.061964270145955874,0.92
Day 18,0.03777847889915395,0.05011327283830809,0.88
Day 19,0.053153647726206475,0.06340495687262504,0.94
