Day,RMSTE,RMSRE,Accuracy
Day 0,0.12287150040059198,0.1489922374769311,0.86
Day 1,0.09120543863616348,0.11371460682341486,0.88
Day 2,0.09733123314663455,0.12107873705888716,0.84
Day 3,0.08269049901464638,0.10312756905672436,0.84
Day 4,0.07678946412756085,0.0943144218455839,0.82
Day 5,0.08367660996608152,0.09979806991680733,0.78
Day 6,0.06261516592196543,0.07888929826527133,0.76
Day 7,0.07750533265709984,0.09198068622801486,0.8
Day 8,0.06383645476151861,0.07839410871674363,0.84
Day 9,0.06961572714018781,0.09137592420350459,0.74
Day 10,0.06209124625595692,0.0799182234616673,0.72
Day 11,0.06885545743452454,0.0863293638071898,0.84
Day 12,0.0654293132510388,0.08253370376317118,0.86
Day 13,0.06026529770375525,0.07618199394787936,0.82
Day 14,0.07706367513372772,0.09106839674977048,0.82
Day 15,0.0627147413543392,0.08195704148375318,0.78
Day 16,0.06487400886839366,0.07465266613716282,0.84
Day 17,0.06088522728192313,0.07249459081242941,0.88
Day 18,0.050212616983282936,0.06627398434319362,0.78
Day 19,0.05691288120904822,0.07303844072300969,0.88
