Day,RMSTE,RMSRE,Accuracy
Day 0,0.10446805258734514,0.12472754873342114,0.9
Day 1,0.08446682127773902,0.10618870713258295,0.94
Day 2,0.08567464831107444,0.10534298726337793,0.82
Day 3,0.07988503741934723,0.09953065218913651,0.72
Day 4,0.0788053675479881,0.09624510071582974,0.92
Day 5,0.07019749096836235,0.09171095565614472,0.8
Day 6,0.07389155242222485,0.08973831199205497,0.8
Day 7,0.06457883112283958,0.08209047659172058,0.74
Day 8,0.07499348981312334,0.08918475184414645,0.9
Day 9,0.05719470796798364,0.0705095414306761,0.82
Day 10,0.0650968796552012,0.0808078856149897,0.92
Day 11,0.06544322345619563,0.08164630216555285,0.98
Day 12,0.053838243545532884,0.06699954775648108,0.94
Day 13,0.05659631924897874,0.06797411127846947,0.96
Day 14,0.051111083146429814,0.06192921700413678,0.92
Day 15,0.050750330564561685,0.061380427587159954,0.94
Day 16,0.06137760905686566,0.07487052383013539,0.76
Day 17,0.050258962591566876,0.0637950846031012,0.74
Day 18,0.042931370212788277,0.053503643436242046,0.94
Day 19,0.04373907573721972,0.05824164610936151,0.9
