Day,RMSTE,RMSRE,Accuracy
Day 0,0.15996736007821505,0.1988129632154431,0.56
Day 1,0.09178701296090538,0.11472296877521301,0.8
Day 2,0.0975980322666329,0.12304794467277731,0.72
Day 3,0.07030478027006323,0.09787664736973237,0.82
Day 4,0.09849318286449253,0.13768460014572198,0.78
Day 5,0.0815422308396728,0.10603181764516761,0.86
Day 6,0.07244214834513006,0.08899781074608523,0.88
Day 7,0.08279246354793093,0.12455115936916272,0.8
Day 8,0.07286355124693612,0.0966945733459055,0.9
Day 9,0.05874953255091195,0.0859517455920862,0.88
Day 10,0.07263304943013114,0.09432477520986089,0.72
Day 11,0.07211492521160197,0.09468738792249191,0.72
Day 12,0.08447061507270387,0.11518079795691018,0.82
Day 13,0.06523936730684012,0.08793041508680129,0.82
Day 14,0.06856533226226398,0.08571897478081904,0.78
Day 15,0.06692836557707556,0.08968402061616156,0.8
Day 16,0.05402468313327933,0.06770071112193796,0.88
Day 17,0.06683985505697208,0.08561930647585939,0.92
Day 18,0.06292853678921081,0.07753712712170412,0.78
Day 19,0.06326693866412794,0.07812836394910447,0.8
