Day,RMSTE,RMSRE,Accuracy
Day 0,0.1522474861615809,0.18856668698972964,0.72
Day 1,0.11720424724517009,0.14929790508494395,0.7
Day 2,0.11411771548492151,0.13227792873990174,0.7
Day 3,0.0771848840695114,0.09465885503546528,0.92
Day 4,0.08366966913073816,0.10236889944310446,0.8
Day 5,0.08548915033479963,0.10716308674262766,0.78
Day 6,0.08826124300239285,0.11138945419028236,0.86
Day 7,0.08599289784476832,0.10902813694912927,0.68
Day 8,0.08331302153837485,0.10375584760316678,0.72
Day 9,0.07873792515959169,0.09811270129818686,0.8
Day 10,0.07100433556316668,0.09312473095392476,0.82
Day 11,0.07817847130567855,0.10066173149743025,0.7
Day 12,0.07709211484938011,0.09580543054810121,0.8
Day 13,0.0748770949862193,0.10160058805359168,0.8
Day 14,0.07495657609560122,0.09909482935817117,0.66
Day 15,0.06044772210108087,0.07719007043600001,0.86
Day 16,0.08648691911075114,0.11006375256289785,0.66
Day 17,0.0737669338983167,0.08895107312508081,0.72
Day 18,0.07229811611001674,0.09515454212932797,0.84
Day 19,0.06382551777611443,0.07980367366774188,0.8
