Day,RMSTE,RMSRE,Accuracy
Day 0,0.10622168453251521,0.13681274138244942,0.8
Day 1,0.09227479146310397,0.11575709721497612,0.86
Day 2,0.07639526356459583,0.09099159414678352,0.78
Day 3,0.08517765951055817,0.10483238264350613,0.7
Day 4,0.08519330054862259,0.10206822402722827,0.72
Day 5,0.06513175648195962,0.0835804215690888,0.8
Day 6,0.0778751561643179,0.09441504587044908,0.84
Day 7,0.07648773805841072,0.09150721907881784,0.78
Day 8,0.06706170097120118,0.08406086369257768,0.82
Day 9,0.07361863010971147,0.09331784407528355,0.78
Day 10,0.06028910589668954,0.07821607927454265,0.8
Day 11,0.06639381252275858,0.08003582392522393,0.72
Day 12,0.07364208257769975,0.08690393451238189,0.8
Day 13,0.07166844942491767,0.08685161783081075,0.76
Day 14,0.056302333829175565,0.0732587336967638,0.78
Day 15,0.06477775732182806,0.0812568035750952,0.8
Day 16,0.05579643371333018,0.06880634825437666,0.72
Day 17,0.05471457188525927,0.06823850826547735,0.78
Day 18,0.05429827212511166,0.06882634451643885,0.86
Day 19,0.058736189916282815,0.07460910962781625,0.7
