Day,RMSTE,RMSRE,Accuracy
Day 0,0.12138533247793755,0.1519642852417899,0.9
Day 1,0.11314948821521452,0.142272210766404,0.72
Day 2,0.09280334326558713,0.12475208347504713,0.84
Day 3,0.09433899879524435,0.12281710308204857,0.6
Day 4,0.10300526549345551,0.13233837168167153,0.66
Day 5,0.08726373939139281,0.11807128457597788,0.66
Day 6,0.10640591657840104,0.1336036794961737,0.68
Day 7,0.11060628970366976,0.1406858511746185,0.68
Day 8,0.1180144611190995,0.15711660416442313,0.6
Day 9,0.08650559700822835,0.11827781749269971,0.7
Day 10,0.09331572930807581,0.11550336728940419,0.66
Day 11,0.08248932380095059,0.10273979614251567,0.78
Day 12,0.09556621079078609,0.11892390519375144,0.74
Day 13,0.10140569552393648,0.13510142730343475,0.48
Day 14,0.09381058258266337,0.12507967010906612,0.7
Day 15,0.10209241802237892,0.1277421435348718,0.58
Day 16,0.09221311931828156,0.1169061913045132,0.84
Day 17,0.09723141686291013,0.12327502481300488,0.72
Day 18,0.08648699336181542,0.1141838922688469,0.74
Day 19,0.08423180605178542,0.10658209784838955,0.78
