Day,RMSTE,RMSRE,Accuracy
Day 0,0.12115375147291975,0.15641532441560418,0.68
Day 1,0.0959944610597485,0.12481817661303972,0.72
Day 2,0.09054685293731361,0.10816411495536435,0.86
Day 3,0.09594832471063977,0.11642842871858977,0.76
Day 4,0.08363996226442764,0.09882531034084517,0.78
Day 5,0.07902563741362555,0.102562592704255,0.88
Day 6,0.0667985229486791,0.08598557502672999,0.86
Day 7,0.0622549847521169,0.0739074462054616,0.84
Day 8,0.08136487320828723,0.09857616079308469,0.72
Day 9,0.07627852578319491,0.09453051556261483,0.88
Day 10,0.0655604593101613,0.07893713267689402,0.8
Day 11,0.07169642940405485,0.08773635440601055,0.72
Day 12,0.05853155398555516,0.07383881868470962,0.9
Day 13,0.06716792044473235,0.08126107138458841,0.9
Day 14,0.06953791541327568,0.0807771041331107,0.78
Day 15,0.05706783356739189,0.07502505882754268,0.86
Day 16,0.06690743239589954,0.08688457415788557,0.72
Day 17,0.057209800832473776,0.06990532107592025,0.9
Day 18,0.056491786765355635,0.0679397856226813,0.92
Day 19,0.06354943366699416,0.08125113497795809,0.78
