Day,RMSTE,RMSRE,Accuracy
Day 0,0.11913978525398213,0.1609340408027361,0.74
Day 1,0.1218788877484173,0.1443100208582878,0.82
Day 2,0.07688979146130975,0.09832657795238751,0.8
Day 3,0.08255384052066195,0.10021490653237147,0.92
Day 4,0.08034954176336297,0.10433480813752852,0.74
Day 5,0.07338742866208176,0.09267824113656524,0.88
Day 6,0.07276098925055441,0.08573069323293225,0.86
Day 7,0.07111902464459612,0.08530715973087097,0.86
Day 8,0.06855526380408261,0.08836178572909037,0.74
Day 9,0.06638943925187478,0.08598043985145827,0.84
Day 10,0.0635200195269997,0.08124105352753133,0.94
Day 11,0.07104197975448276,0.09253683732387402,0.78
Day 12,0.07062817092959842,0.08021849247013028,0.9
Day 13,0.07056835860892825,0.08888578352083937,0.78
Day 14,0.06301073003628233,0.08290697931062152,0.84
Day 15,0.05922080478855508,0.06973708274798127,0.9
Day 16,0.058759170056585514,0.06766545631331004,0.82
Day 17,0.06064438190758999,0.07916067031506374,0.86
Day 18,0.054257669973321494,0.06760131529444355,0.88
Day 19,0.06419125429499824,0.08005334162064297,0.82
