Day,RMSTE,RMSRE,Accuracy
Day 0,0.10687713346044013,0.134515510571415,0.88
Day 1,0.10472470316691893,0.1304252356131451,0.78
Day 2,0.0841927373778057,0.10758650436962,0.84
Day 3,0.07334882079112794,0.0869254472184322,0.84
Day 4,0.06749212146220362,0.08862570040996973,0.9
Day 5,0.05954328838096552,0.07372282996758692,0.92
Day 6,0.0715183257601152,0.08832368848103798,0.74
Day 7,0.06171163946152602,0.07446121094368494,0.92
Day 8,0.0551245718268901,0.07133328794899073,0.94
Day 9,0.07572217310924469,0.09411364757359368,0.8
Day 10,0.045800475773454134,0.061420849259522105,0.88
Day 11,0.058504490058853706,0.07482764530498583,0.88
Day 12,0.05634532096019694,0.07336382131357497,0.9
Day 13,0.05698695644038273,0.07083405390900806,0.84
Day 14,0.0536481480280763,0.06549032519377462,0.72
Day 15,0.045474691823447384,0.06445682625886091,0.74
Day 16,0.044181955923983496,0.06149988504754524,0.88
Day 17,0.04964904796639418,0.06005450221129303,0.88
Day 18,0.04977075131800357,0.05847020494562863,0.86
Day 19,0.04123345127987242,0.050435641697412555,0.8
