Day,RMSTE,RMSRE,Accuracy
Day 0,0.15703091226774737,0.18440436580563466,0.66
Day 1,0.13626213547112234,0.16369943807321571,0.64
Day 2,0.1035904324228719,0.12437754390970103,0.84
Day 3,0.09938569830438801,0.12158217046908794,0.78
Day 4,0.09312441237657043,0.10968852689927253,0.78
Day 5,0.09370598451787017,0.11550980250584124,0.68
Day 6,0.09601203127378732,0.12150189235952395,0.78
Day 7,0.09477717453143757,0.12299071020093962,0.76
Day 8,0.08604189464120882,0.10762698743264278,0.84
Day 9,0.08600369186945037,0.11030782356291682,0.8
Day 10,0.07813232588094773,0.09982877049136162,0.78
Day 11,0.07720916382453778,0.10130766193886945,0.8
Day 12,0.0718303777716421,0.08848376781002626,0.9
Day 13,0.06454105116899728,0.08363873828815396,0.88
Day 14,0.06165445882070306,0.08057082657095599,0.82
Day 15,0.06305349598295194,0.0867219714054142,0.86
Day 16,0.05347688523339938,0.06767515932454002,0.7
Day 17,0.06355605979851689,0.07810061652177978,0.76
Day 18,0.0552212871442408,0.06869351218618107,0.8
Day 19,0.05241505362362452,0.0693320573443897,0.92
