Day,RMSTE,RMSRE,Accuracy
Day 0,0.15049591970899784,0.18653256245921465,0.84
Day 1,0.1412265609966038,0.1708347124936376,0.76
Day 2,0.11206569717147809,0.13527588847782332,0.94
Day 3,0.15340339688922014,0.19577997549561632,0.76
Day 4,0.15542618795636404,0.18882538928376943,0.72
Day 5,0.16068883387201296,0.19460268628830343,0.68
Day 6,0.11592623386493259,0.15191636076574755,0.7
Day 7,0.15195804078396066,0.19570368608957528,0.78
Day 8,0.16088212686473727,0.19883228490137073,0.7
Day 9,0.15508830035315155,0.1953341008703568,0.8
Day 10,0.17432752095473467,0.20737543127388136,0.74
Day 11,0.12830195849721598,0.1564545221283312,0.8
Day 12,0.14582611016140573,0.18698091730631372,0.78
Day 13,0.12512060239968567,0.16219522180974552,0.74
Day 14,0.1232732683139353,0.16606643110337999,0.78
Day 15,0.1612428126234158,0.19275289414103708,0.72
Day 16,0.1483597390659567,0.18839260486128045,0.82
Day 17,0.1600751346807787,0.19600446206486824,0.72
Day 18,0.14365530945738642,0.18308474741751357,0.78
Day 19,0.12242966191176821,0.14407195648345125,0.82
