Day,RMSTE,RMSRE,Accuracy
Day 0,0.15990201797663098,0.19171276283947933,0.7
Day 1,0.141438404109554,0.18520252552309177,0.68
Day 2,0.11966940403244326,0.1469991566224839,0.78
Day 3,0.14629197869020602,0.1894826832703682,0.7
Day 4,0.13455155023907955,0.16445075993901095,0.84
Day 5,0.1335657169473235,0.16774698234430524,0.8
Day 6,0.14701453939177667,0.17436291336235865,0.72
Day 7,0.12448581488052446,0.1521835156619277,0.84
Day 8,0.12748760064718911,0.16084026252690345,0.88
Day 9,0.17380385478461732,0.21329392734896416,0.52
Day 10,0.1468911607743597,0.1821556061218667,0.78
Day 11,0.1501163143257746,0.1851146684693388,0.74
Day 12,0.17453390547491068,0.22500659726399935,0.46
Day 13,0.1471214617125789,0.1871443240093276,0.62
Day 14,0.16397334937645694,0.2086398069831194,0.7
Day 15,0.18630055828961795,0.23164187334430686,0.52
Day 16,0.13441632044196924,0.16960999211416888,0.8
Day 17,0.1313905580752195,0.17002362874978694,0.74
Day 18,0.15416844504545063,0.21005016815639763,0.58
Day 19,0.14988803711308057,0.1794482294200599,0.68
