Day,RMSTE,RMSRE,Accuracy
Day 0,0.1308748259520254,0.16254632981632963,0.92
Day 1,0.16369968821718076,0.20267341453209867,0.72
Day 2,0.16850095381872943,0.2126702072480481,0.72
Day 3,0.19367495266132495,0.24758153214440476,0.6
Day 4,0.11899682737514128,0.14618403574992128,0.86
Day 5,0.1516313923137534,0.18090695803736698,0.72
Day 6,0.13156191641124412,0.15904726082759557,0.82
Day 7,0.13850015475144192,0.16911562051067944,0.82
Day 8,0.15950984403219468,0.20927834932450307,0.56
Day 9,0.11475888791740567,0.13603346827887594,0.92
Day 10,0.15732736490686322,0.19761031333438392,0.68
Day 11,0.15637810885973089,0.20088026340772547,0.7
Day 12,0.16657418088187764,0.21671287874155212,0.6
Day 13,0.14336956098849005,0.1899998031460768,0.7
Day 14,0.1238831731044411,0.15031507571483296,0.82
Day 15,0.13146813002682234,0.16081326451552586,0.72
Day 16,0.1349892451410104,0.17206457160726296,0.78
Day 17,0.16184763221041007,0.211999988042733,0.7
Day 18,0.13928304693556817,0.17204701685445695,0.62
Day 19,0.18818636532981614,0.2363448924996597,0.48
