Day,RMSTE,RMSRE,Accuracy
Day 0,0.11463698487975515,0.13657195176283038,0.86
Day 1,0.21189950933840854,0.2563889629394771,0.5
Day 2,0.16733775613011045,0.20500174694829582,0.62
Day 3,0.11091882290431622,0.13638397122690124,0.88
Day 4,0.15113472134189837,0.1900945693347979,0.66
Day 5,0.10538003856947453,0.13818914572364613,0.88
Day 6,0.1617310733455642,0.19614284082231465,0.76
Day 7,0.16506565160940306,0.20036631857571865,0.74
Day 8,0.1274219408006157,0.16738632567580208,0.74
Day 9,0.14838940629054737,0.18325788396420922,0.78
Day 10,0.14513283600125657,0.18616977709425897,0.74
Day 11,0.12816787955185427,0.16433942432884177,0.8
Day 12,0.11273530150835516,0.14394018360082006,0.92
Day 13,0.11093835569422003,0.1437338548626452,0.8
Day 14,0.15919585750612444,0.19724871145242076,0.74
Day 15,0.14790833802867298,0.1848155766555273,0.6
Day 16,0.10718724475692906,0.1377577176071204,0.76
Day 17,0.14428753117391108,0.18112852114537328,0.76
Day 18,0.12324706827364104,0.15003349868151467,0.8
Day 19,0.13006225707689184,0.16867231049245412,0.82
