Day,RMSTE,RMSRE,Accuracy
Day 0,0.1425728984740981,0.17734130892687347,0.78
Day 1,0.14457136472840137,0.17535016527845512,0.74
Day 2,0.16568224053630556,0.1982254641541481,0.76
Day 3,0.1798152739788315,0.22861045752694206,0.56
Day 4,0.14105952535910865,0.17258285368994214,0.78
Day 5,0.1599801498414045,0.20864360115045905,0.7
Day 6,0.1425299704346739,0.18136897125048612,0.82
Day 7,0.14858118452004904,0.17242438640837596,0.84
Day 8,0.12536326698543018,0.16938675979150034,0.66
Day 9,0.1631584583968804,0.20789636496855252,0.62
Day 10,0.17590964907398685,0.21398534653622625,0.7
Day 11,0.13481249018181293,0.16975661990895607,0.7
Day 12,0.1489366411158391,0.1921191468074077,0.7
Day 13,0.13474878971654206,0.17566776929969097,0.64
Day 14,0.14625667861863895,0.18798180139365903,0.7
Day 15,0.1768423209850266,0.22253518701025263,0.52
Day 16,0.18808438243741768,0.24298185900604719,0.58
Day 17,0.13795598017917232,0.17450754308428867,0.74
Day 18,0.13811283596678453,0.17595197292679748,0.76
Day 19,0.11894083819450293,0.15332977389271885,0.84
