Day,RMSTE,RMSRE,Accuracy
Day 0,0.15040391076203924,0.1821901031673719,0.72
Day 1,0.1649419584102584,0.21253831356351446,0.56
Day 2,0.14636190846248898,0.19166934764044588,0.76
Day 3,0.17311584464817134,0.21376395924252736,0.64
Day 4,0.15550648986645443,0.18988988095449066,0.68
Day 5,0.1321515361464864,0.17038122784897813,0.78
Day 6,0.10951853482335276,0.1614547885609065,0.8
Day 7,0.10862510061501374,0.1403225132837395,0.88
Day 8,0.12456018990725969,0.15676870094271422,0.72
Day 9,0.16398893292969904,0.21387585129700784,0.6
Day 10,0.1318019799180169,0.16163459511671524,0.86
Day 11,0.10010166148220748,0.12741577381348893,0.92
Day 12,0.11588853039267433,0.1474402114917266,0.86
Day 13,0.14183223406537945,0.17732384100679507,0.7
Day 14,0.14192992569105728,0.1796601039998024,0.74
Day 15,0.12370330850081018,0.15617139779965034,0.82
Day 16,0.12533942792954628,0.1563827522848585,0.88
Day 17,0.14989523457661727,0.18879392831319036,0.68
Day 18,0.13587459357272214,0.1730921027543169,0.8
Day 19,0.15620463112783406,0.19702192145895564,0.58
