Day,RMSTE,RMSRE,Accuracy
Day 0,0.1564780278138429,0.192078258298229,0.72
Day 1,0.11910122415485919,0.1451752580098653,0.82
Day 2,0.16991207733562677,0.20535544561050137,0.6
Day 3,0.15822340512688948,0.20821971330889433,0.7
Day 4,0.1509187614426279,0.1785531858896217,0.76
Day 5,0.18740037942624677,0.2453428943273452,0.42
Day 6,0.13495597876841492,0.17204812473496559,0.8
Day 7,0.14816852610495718,0.1834274027311932,0.84
Day 8,0.2169103495941524,0.2573530992757324,0.4
Day 9,0.17537527351060617,0.20697188309217582,0.62
Day 10,0.14797762231986766,0.19307972567602485,0.78
Day 11,0.14805007776230691,0.17781015510396952,0.74
Day 12,0.15961036678560359,0.18991731495319683,0.66
Day 13,0.15859824789545704,0.19951041938787284,0.68
Day 14,0.10706390721966637,0.12823693704738645,0.86
Day 15,0.15564707947018674,0.19684106057751694,0.78
Day 16,0.17227500044689326,0.20957173282298763,0.62
Day 17,0.14758680309071243,0.18321478658749435,0.72
Day 18,0.17348170209758645,0.21143994282158196,0.66
Day 19,0.26023670184304665,0.3318231343236424,0.72
