Day,RMSTE,RMSRE,Accuracy
Day 0,0.1350880250449194,0.16193385355578505,0.84
Day 1,0.14410222318584506,0.17243178693943037,0.76
Day 2,0.13937150767941808,0.16465174243349495,0.84
Day 3,0.16430666464279947,0.1876194999647513,0.74
Day 4,0.15704216946863775,0.19336640140428935,0.76
Day 5,0.15969626685535454,0.19882350351750025,0.74
Day 6,0.13997292678220374,0.17256598565495448,0.68
Day 7,0.15797703898837198,0.19405614176804423,0.68
Day 8,0.15482040162836858,0.17947507287823627,0.8
Day 9,0.146853968652603,0.18728901992781083,0.72
Day 10,0.15809750882897086,0.1979772808901498,0.72
Day 11,0.18095732690766683,0.23502365447374296,0.54
Day 12,0.18009422854094256,0.21979582215583332,0.42
Day 13,0.14190678794495032,0.16717325533088462,0.8
Day 14,0.11028473881113934,0.14501050824732437,0.82
Day 15,0.1367332977782063,0.173244121051853,0.78
Day 16,0.135632641541656,0.16909562793978714,0.72
Day 17,0.19019052114070414,0.22934457277309236,0.66
Day 18,0.1738519622220841,0.21856055971912744,0.6
Day 19,0.132078498964055,0.16524706982823498,0.82
