Day,RMSTE,RMSRE,Accuracy
Day 0,0.12655121456454416,0.15266124820903815,0.9
Day 1,0.13919263381095556,0.18435516877428143,0.76
Day 2,0.17868771647885542,0.22498030809846406,0.6
Day 3,0.14336474587049555,0.17502117174812815,0.62
Day 4,0.15648036054162376,0.19167730307404324,0.72
Day 5,0.1514268681924964,0.1833488024603946,0.72
Day 6,0.150840887083369,0.2037751714735588,0.72
Day 7,0.16717713662505296,0.2035861739958495,0.64
Day 8,0.1851491771916374,0.2265064110551815,0.6
Day 9,0.2560031488235871,0.2953879355935206,0.32
Day 10,0.19625757143722453,0.2556467735457474,0.54
Day 11,0.17303416624382817,0.19267484699465723,0.78
Day 12,0.16874758679920332,0.21039576766446566,0.68
Day 13,0.13845915566100073,0.17720592322682327,0.76
Day 14,0.1712338255679779,0.21826848408583738,0.64
Day 15,0.1330882438024977,0.17447442391413095,0.64
Day 16,0.20270678544012435,0.24061791529649149,0.48
Day 17,0.14710308842094524,0.18287990983360988,0.68
Day 18,0.14450142336554458,0.17437136542879633,0.78
Day 19,0.14746765083003227,0.17525902273134572,0.74
