Day,RMSTE,RMSRE,Accuracy
Day 0,0.13765624204123603,0.16926172841053375,0.78
Day 1,0.1715587162905294,0.2172932570892513,0.64
Day 2,0.16429535213060403,0.2132310566566182,0.52
Day 3,0.1150415332763553,0.15435618634463766,0.9
Day 4,0.16906329982917048,0.19125090897327246,0.68
Day 5,0.13991045917274197,0.1721032986743113,0.82
Day 6,0.1274927398194735,0.15645066601844046,0.8
Day 7,0.132353018608319,0.16650047400509185,0.74
Day 8,0.15438933381475242,0.1885012301767549,0.68
Day 9,0.17185715461792495,0.20549432724475059,0.64
Day 10,0.13193782856166245,0.16989383429623137,0.82
Day 11,0.1359279270411667,0.16359834165957804,0.84
Day 12,0.16336661000235947,0.20769603364831693,0.64
Day 13,0.16993208142377728,0.20536409049577212,0.7
Day 14,0.13582955477963307,0.17217899055374747,0.86
Day 15,0.17869614913496384,0.23809992988850473,0.56
Day 16,0.19462452112285525,0.2374737391146974,0.62
Day 17,0.1586166237707551,0.191659306820969,0.68
Day 18,0.13319821060799025,0.16117788939668717,0.82
Day 19,0.16592170370637693,0.20803860503265614,0.64
