Day,RMSTE,RMSRE,Accuracy
Day 0,0.16358652337023627,0.19768558613983908,0.74
Day 1,0.16269129808881527,0.20146753601999082,0.72
Day 2,0.16820764213686523,0.20338095038520035,0.54
Day 3,0.20437748050833215,0.2515922511862052,0.56
Day 4,0.1448625795429442,0.17065827407756273,0.78
Day 5,0.14631694507964474,0.18236289373807033,0.78
Day 6,0.13255740424321524,0.16325000041400572,0.8
Day 7,0.13481228642778625,0.16639840897915703,0.78
Day 8,0.12883629914284697,0.16664041789371106,0.82
Day 9,0.15838071898845485,0.19179634916044033,0.84
Day 10,0.14746854042358876,0.17889872803327359,0.82
Day 11,0.15634655327780103,0.19391687051386824,0.62
Day 12,0.16652309705541796,0.20537034748002955,0.74
Day 13,0.14023324056779227,0.16653644750313618,0.82
Day 14,0.14479563991063885,0.1766232787271987,0.8
Day 15,0.14843553223092937,0.17413244237238026,0.8
Day 16,0.1764992729330376,0.23049838301295486,0.6
Day 17,0.16459012057268005,0.20346867550616873,0.54
Day 18,0.1347029821411194,0.16769344085992655,0.86
Day 19,0.14676026863113623,0.17659108972105012,0.74
