Day,RMSTE,RMSRE,Accuracy
Day 0,0.13020792354126318,0.17793471721117,0.86
Day 1,0.17922447440553385,0.22093124452536547,0.64
Day 2,0.13292649289066194,0.16726829884184075,0.78
Day 3,0.17474084642490811,0.21646085235513116,0.72
Day 4,0.15047771238538468,0.1923317446363507,0.8
Day 5,0.15463617687034006,0.18967576923134924,0.72
Day 6,0.14722690057105767,0.19349529072057964,0.8
Day 7,0.1389866193238462,0.17979732924480166,0.74
Day 8,0.15542817271420908,0.19685265982878222,0.68
Day 9,0.16285828565211377,0.21387727521148092,0.78
Day 10,0.10990839987770613,0.13954539308743588,0.84
Day 11,0.17838939778851115,0.2260865551908662,0.62
Day 12,0.15791809626990702,0.2004079033130711,0.6
Day 13,0.11733874013353657,0.14841113679642054,0.82
Day 14,0.13397367280324507,0.1721261214575862,0.68
Day 15,0.1443983080156343,0.17757767980542646,0.68
Day 16,0.15876936414996673,0.19768619678029234,0.72
Day 17,0.1605298796315812,0.19600303962209648,0.64
Day 18,0.18298665585933097,0.22107309429089644,0.66
Day 19,0.14886977729800147,0.17994866410580482,0.74
