Day,RMSTE,RMSRE,Accuracy
Day 0,0.13597019448865436,0.18237811038623228,0.78
Day 1,0.18916092353448277,0.23777683614091835,0.5
Day 2,0.15280499829205876,0.18364254592715115,0.74
Day 3,0.13847982674969633,0.1799905170397814,0.74
Day 4,0.11172436923100156,0.13674581134256064,0.88
Day 5,0.1426514325347815,0.17761766688710998,0.72
Day 6,0.14852552201837504,0.18522106210646397,0.82
Day 7,0.15520825120154533,0.18497792072183591,0.68
Day 8,0.13256277157075888,0.1512704016793383,0.76
Day 9,0.11848014101452291,0.1522949583711289,0.9
Day 10,0.1299806256243037,0.15958149527368223,0.7
Day 11,0.1421132244306201,0.1934966563983614,0.8
Day 12,0.11101352465677622,0.1452660399885581,0.9
Day 13,0.13952899814030967,0.1690293877028343,0.76
Day 14,0.12407938626846979,0.14915965698452208,0.78
Day 15,0.11883183812254773,0.14912754045022472,0.86
Day 16,0.13693771283798106,0.17996247939561516,0.76
Day 17,0.14030119664268334,0.1829669902132781,0.76
Day 18,0.14474400515342203,0.17877954194666607,0.74
Day 19,0.15767896482342986,0.19792368094322002,0.64
