Day,RMSTE,RMSRE,Accuracy
Day 0,0.14357580091539762,0.18753198346971076,0.7
Day 1,0.13624973207507463,0.1837995565001665,0.68
Day 2,0.1553632327246647,0.1852885298387541,0.74
Day 3,0.12493423899998757,0.15959003495600602,0.88
Day 4,0.15243718960443645,0.20684699781314,0.82
Day 5,0.14213204222034428,0.2080309554665876,0.62
Day 6,0.13843966957528012,0.16743339358064152,0.76
Day 7,0.15496639559567943,0.18710194621323145,0.72
Day 8,0.13193249613025354,0.16587847039044576,0.66
Day 9,0.12457554560797757,0.16197021670721012,0.86
Day 10,0.16197743790841926,0.20288625406572772,0.54
Day 11,0.13337893918529187,0.1630039210530103,0.74
Day 12,0.16546705194641387,0.218150931739504,0.66
Day 13,0.11476487060404965,0.1494564936117631,0.88
Day 14,0.12737125216138995,0.15398190741192733,0.74
Day 15,0.18606205495978326,0.23559919979581315,0.52
Day 16,0.1365961296455897,0.16324310910685977,0.68
Day 17,0.1383057689288582,0.18026477875658517,0.72
Day 18,0.1554882558531489,0.18744253868725191,0.62
Day 19,0.16202236481168772,0.19947216468780066,0.7
