Day,RMSTE,RMSRE,Accuracy
Day 0,0.11816506164849853,0.14721538344408003,0.88
Day 1,0.11464612471857227,0.14383874759431628,0.86
Day 2,0.1274269744317981,0.16586547234241425,0.78
Day 3,0.1076127330553515,0.1349430442179948,0.9
Day 4,0.12348865105640797,0.1644889733598988,0.82
Day 5,0.15838768865472946,0.1933199969882064,0.74
Day 6,0.15201748050867223,0.20620486053763665,0.72
Day 7,0.12339015500123378,0.15207199427094914,0.74
Day 8,0.13056153854426064,0.1644320178650345,0.84
Day 9,0.11061353624880771,0.13682058380732476,0.9
Day 10,0.1415807705248676,0.18014923273917274,0.74
Day 11,0.11469843206708523,0.14606602732763255,0.82
Day 12,0.16231819502752726,0.2114734739156691,0.72
Day 13,0.14117431176146644,0.17916929658113692,0.7
Day 14,0.1305040485129427,0.16146112822634984,0.88
Day 15,0.14274784674697383,0.18291461300454312,0.66
Day 16,0.13341366145075936,0.1661626120028534,0.9
Day 17,0.1401494327739347,0.1804492719817841,0.78
Day 18,0.1257078853824528,0.15715979624248905,0.86
Day 19,0.12964832532968196,0.15927030029941266,0.82
