Day,RMSTE,RMSRE,Accuracy
Day 0,0.11636519910849351,0.14875689971688671,0.9
Day 1,0.15971315392381566,0.21089933624721563,0.68
Day 2,0.14308339567850525,0.169519830963261,0.74
Day 3,0.1337802984207723,0.16517837124543008,0.64
Day 4,0.1337311560486588,0.17436241980810488,0.74
Day 5,0.14028981059898493,0.17208006623339833,0.8
Day 6,0.159258498452877,0.19913511565788738,0.7
Day 7,0.15970857550179662,0.19676691820033748,0.6
Day 8,0.18563206090826848,0.23090850365693286,0.6
Day 9,0.16867304863757368,0.19983949316608626,0.66
Day 10,0.15024191815733054,0.19098006985463478,0.76
Day 11,0.18436120657943358,0.23289271769421008,0.54
Day 12,0.15601633724369587,0.2124768614438824,0.64
Day 13,0.1694301136102423,0.22126025593637527,0.54
Day 14,0.12002021869382497,0.16037885546776504,0.7
Day 15,0.15610827336523153,0.1850981696890789,0.84
Day 16,0.15188564927078596,0.20370450195897527,0.66
Day 17,0.10658855274391385,0.1292556847029092,0.9
Day 18,0.16220195678811725,0.20173054954876832,0.64
Day 19,0.17150029429671743,0.20617494619150428,0.6
