Day,RMSTE,RMSRE,Accuracy
Day 0,0.16102877293223003,0.20709767215503116,0.7
Day 1,0.15527190648488626,0.18888939001280078,0.66
Day 2,0.14284251387525407,0.18865086605838388,0.74
Day 3,0.1760479914334027,0.22088053728117035,0.64
Day 4,0.13417717401926574,0.17798292404571117,0.78
Day 5,0.1366533059465136,0.16521965768840244,0.76
Day 6,0.13899166268425595,0.1705693421369338,0.7
Day 7,0.1175833987567816,0.14875047517887158,0.86
Day 8,0.10704101192760508,0.13174403978315025,0.92
Day 9,0.12987652456951515,0.15378445860837026,0.84
Day 10,0.10502142408583105,0.13104904714806523,0.86
Day 11,0.14520614737677945,0.18041590179783917,0.68
Day 12,0.1339361851469165,0.15830027957089973,0.82
Day 13,0.11448157438324495,0.13993770357900617,0.92
Day 14,0.11501160117771345,0.14349833369443077,0.86
Day 15,0.1314056285131994,0.15850361784122932,0.68
Day 16,0.1526363074311302,0.1835850313985684,0.72
Day 17,0.12564812140734055,0.16450897809028847,0.72
Day 18,0.13217351672225122,0.16632897962404478,0.78
Day 19,0.14756695388898655,0.19197166864315796,0.68
