Day,RMSTE,RMSRE,Accuracy
Day 0,0.1453801314799844,0.18796905711906464,0.8
Day 1,0.15911108649212918,0.21354198860493043,0.62
Day 2,0.168493087112932,0.21111282276869353,0.7
Day 3,0.2129592003485344,0.26352330472922797,0.42
Day 4,0.24158370507758564,0.288216785633973,0.34
Day 5,0.14501751567745635,0.18181141992395178,0.8
Day 6,0.1432306456378165,0.17231554454805792,0.74
Day 7,0.1663403776824421,0.2053855921808746,0.62
Day 8,0.13491291075250755,0.1668097282278566,0.78
Day 9,0.14843234776678405,0.1828990258581912,0.8
Day 10,0.17033480703630888,0.2023398287254488,0.72
Day 11,0.1707746694831765,0.2062515331021561,0.74
Day 12,0.11166878560688204,0.14025271486044885,0.76
Day 13,0.15082062686603723,0.1910808943507974,0.72
Day 14,0.15325038508383318,0.1914863224628707,0.7
Day 15,0.15778145710242744,0.18806876686189195,0.66
Day 16,0.14683737316286555,0.18437541746533878,0.7
Day 17,0.11970738044532254,0.1570815365915439,0.86
Day 18,0.12109981528313725,0.15580224290335262,0.86
Day 19,0.1381495009672294,0.1684196557541553,0.88
