Day,RMSTE,RMSRE,Accuracy
Day 0,0.12138533247793755,0.1519642852417899,0.9
Day 1,0.13345222528907458,0.15905579312039791,0.76
Day 2,0.15253002810888164,0.1877733638019597,0.78
Day 3,0.16680433076515136,0.20914912256250107,0.52
Day 4,0.11585225881301814,0.15098891887393862,0.78
Day 5,0.1691652355453204,0.20282863958656047,0.54
Day 6,0.14374314643308614,0.1766181698510899,0.7
Day 7,0.13884569534073415,0.1654842874791925,0.78
Day 8,0.13500009546209477,0.17008960913417953,0.7
Day 9,0.17540039065340926,0.21287870111229446,0.48
Day 10,0.15368831261691693,0.19095751677606623,0.56
Day 11,0.16864743627872647,0.20148424652453,0.74
Day 12,0.14053378335789998,0.16294673716089939,0.8
Day 13,0.14600705290931862,0.19017744764239172,0.62
Day 14,0.1490203541745195,0.18029320996925208,0.74
Day 15,0.13682105153834365,0.1630340922815227,0.72
Day 16,0.11934519851213701,0.14178453771131092,0.86
Day 17,0.10781198322946248,0.13196661903905613,0.8
Day 18,0.15854408342627402,0.18956082186686482,0.62
Day 19,0.12909001985555052,0.1611025815881576,0.74
